Summary,Contract ID,Customer ID,Vehicle ID,Product ID
"Contract 407: Lease of Vehicle V4060 under Product P2049 with Lease Start Date: 2023-09-05, Lease Expiry Date: 2026-08-20, for 36 months, EMI 720 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",407,2810,V4060,P2049
"Contract 408: Lease of Vehicle V4039 under Product P2034 with Lease Start Date: 2024-03-20, Lease Expiry Date: 2028-02-28, for 48 months, EMI 431 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",408,1979,V4039,P2034
"Contract 409: Lease of Vehicle V4093 under Product P2019 with Lease Start Date: 2024-06-03, Lease Expiry Date: 2027-05-19, for 36 months, EMI 648 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",409,1877,V4093,P2019
"Contract 410: Lease of Vehicle V4032 under Product P2039 with Lease Start Date: 2023-10-14, Lease Expiry Date: 2024-10-08, for 12 months, EMI 483 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",410,1667,V4032,P2039
"Contract 411: Lease of Vehicle V4017 under Product P2033 with Lease Start Date: 2024-07-10, Lease Expiry Date: 2025-07-05, for 12 months, EMI 952 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",411,1862,V4017,P2033
"Contract 412: Lease of Vehicle V4079 under Product P2004 with Lease Start Date: 2024-02-27, Lease Expiry Date: 2025-02-21, for 12 months, EMI 793 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",412,1365,V4079,P2004
"Contract 413: Lease of Vehicle V4030 under Product P2050 with Lease Start Date: 2024-07-03, Lease Expiry Date: 2027-06-18, for 36 months, EMI 585 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",413,1916,V4030,P2050
"Contract 414: Lease of Vehicle V4099 under Product P2016 with Lease Start Date: 2023-12-16, Lease Expiry Date: 2027-11-25, for 48 months, EMI 423 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",414,1929,V4099,P2016
"Contract 415: Lease of Vehicle V4033 under Product P2030 with Lease Start Date: 2024-10-20, Lease Expiry Date: 2028-09-29, for 48 months, EMI 753 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",415,2184,V4033,P2030
"Contract 416: Lease of Vehicle V4060 under Product P2027 with Lease Start Date: 2024-03-03, Lease Expiry Date: 2025-02-26, for 12 months, EMI 522 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: yes",416,1977,V4060,P2027
"Contract 417: Lease of Vehicle V4075 under Product P2007 with Lease Start Date: 2024-10-05, Lease Expiry Date: 2028-09-14, for 48 months, EMI 309 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",417,1723,V4075,P2007
"Contract 418: Lease of Vehicle V4028 under Product P2019 with Lease Start Date: 2024-09-05, Lease Expiry Date: 2028-08-15, for 48 months, EMI 599 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",418,1286,V4028,P2019
"Contract 419: Lease of Vehicle V4036 under Product P2007 with Lease Start Date: 2023-11-24, Lease Expiry Date: 2024-11-18, for 12 months, EMI 673 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",419,1951,V4036,P2007
"Contract 420: Lease of Vehicle V4036 under Product P2038 with Lease Start Date: 2024-09-22, Lease Expiry Date: 2027-09-07, for 36 months, EMI 661 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",420,1870,V4036,P2038
"Contract 421: Lease of Vehicle V4017 under Product P2003 with Lease Start Date: 2024-11-14, Lease Expiry Date: 2026-11-04, for 24 months, EMI 666 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: yes",421,1280,V4017,P2003
"Contract 422: Lease of Vehicle V4005 under Product P2042 with Lease Start Date: 2023-12-31, Lease Expiry Date: 2025-12-20, for 24 months, EMI 998 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",422,4074,V4005,P2042
"Contract 423: Lease of Vehicle V4090 under Product P2018 with Lease Start Date: 2025-05-02, Lease Expiry Date: 2026-04-27, for 12 months, EMI 766 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",423,1970,V4090,P2018
"Contract 424: Lease of Vehicle V4099 under Product P2048 with Lease Start Date: 2023-11-22, Lease Expiry Date: 2024-11-16, for 12 months, EMI 869 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",424,3121,V4099,P2048
"Contract 425: Lease of Vehicle V4098 under Product P2029 with Lease Start Date: 2023-11-29, Lease Expiry Date: 2026-11-13, for 36 months, EMI 433 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",425,1090,V4098,P2029
"Contract 426: Lease of Vehicle V4066 under Product P2025 with Lease Start Date: 2023-11-10, Lease Expiry Date: 2024-11-04, for 12 months, EMI 678 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",426,1732,V4066,P2025
"Contract 427: Lease of Vehicle V4064 under Product P2047 with Lease Start Date: 2024-08-19, Lease Expiry Date: 2026-08-09, for 24 months, EMI 810 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",427,1979,V4064,P2047
"Contract 428: Lease of Vehicle V4055 under Product P2004 with Lease Start Date: 2024-05-26, Lease Expiry Date: 2028-05-05, for 48 months, EMI 583 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",428,1971,V4055,P2004
"Contract 429: Lease of Vehicle V4006 under Product P2045 with Lease Start Date: 2023-10-26, Lease Expiry Date: 2027-10-05, for 48 months, EMI 547 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",429,2290,V4006,P2045
"Contract 430: Lease of Vehicle V4091 under Product P2042 with Lease Start Date: 2024-12-19, Lease Expiry Date: 2026-12-09, for 24 months, EMI 463 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",430,2438,V4091,P2042
"Contract 431: Lease of Vehicle V4052 under Product P2007 with Lease Start Date: 2024-10-22, Lease Expiry Date: 2027-10-07, for 36 months, EMI 675 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",431,1659,V4052,P2007
"Contract 432: Lease of Vehicle V4020 under Product P2048 with Lease Start Date: 2024-06-18, Lease Expiry Date: 2027-06-03, for 36 months, EMI 999 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",432,3033,V4020,P2048
"Contract 433: Lease of Vehicle V4062 under Product P2006 with Lease Start Date: 2025-02-03, Lease Expiry Date: 2029-01-13, for 48 months, EMI 447 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",433,2809,V4062,P2006
"Contract 434: Lease of Vehicle V4022 under Product P2000 with Lease Start Date: 2024-10-26, Lease Expiry Date: 2028-10-05, for 48 months, EMI 574 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",434,1064,V4022,P2000
"Contract 435: Lease of Vehicle V4002 under Product P2048 with Lease Start Date: 2024-11-16, Lease Expiry Date: 2025-11-11, for 12 months, EMI 627 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",435,1255,V4002,P2048
"Contract 436: Lease of Vehicle V4085 under Product P2034 with Lease Start Date: 2025-03-20, Lease Expiry Date: 2028-03-04, for 36 months, EMI 347 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",436,2215,V4085,P2034
"Contract 437: Lease of Vehicle V4077 under Product P2016 with Lease Start Date: 2024-11-08, Lease Expiry Date: 2026-10-29, for 24 months, EMI 746 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",437,1334,V4077,P2016
"Contract 438: Lease of Vehicle V4070 under Product P2010 with Lease Start Date: 2024-02-25, Lease Expiry Date: 2028-02-04, for 48 months, EMI 387 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",438,1772,V4070,P2010
"Contract 439: Lease of Vehicle V4005 under Product P2043 with Lease Start Date: 2024-05-02, Lease Expiry Date: 2025-04-27, for 12 months, EMI 418 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",439,4479,V4005,P2043
"Contract 440: Lease of Vehicle V4030 under Product P2002 with Lease Start Date: 2025-02-10, Lease Expiry Date: 2028-01-26, for 36 months, EMI 371 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",440,1101,V4030,P2002
"Contract 441: Lease of Vehicle V4002 under Product P2006 with Lease Start Date: 2024-03-31, Lease Expiry Date: 2027-03-16, for 36 months, EMI 662 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",441,3778,V4002,P2006
"Contract 442: Lease of Vehicle V4056 under Product P2003 with Lease Start Date: 2024-07-28, Lease Expiry Date: 2028-07-07, for 48 months, EMI 499 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",442,1693,V4056,P2003
"Contract 443: Lease of Vehicle V4028 under Product P2000 with Lease Start Date: 2024-09-23, Lease Expiry Date: 2026-09-13, for 24 months, EMI 939 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",443,4375,V4028,P2000
"Contract 444: Lease of Vehicle V4049 under Product P2005 with Lease Start Date: 2024-11-29, Lease Expiry Date: 2028-11-08, for 48 months, EMI 448 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",444,3097,V4049,P2005
"Contract 445: Lease of Vehicle V4014 under Product P2025 with Lease Start Date: 2024-03-28, Lease Expiry Date: 2028-03-07, for 48 months, EMI 778 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",445,2961,V4014,P2025
"Contract 446: Lease of Vehicle V4097 under Product P2014 with Lease Start Date: 2024-11-11, Lease Expiry Date: 2025-11-06, for 12 months, EMI 397 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",446,3962,V4097,P2014
"Contract 447: Lease of Vehicle V4074 under Product P2016 with Lease Start Date: 2024-08-09, Lease Expiry Date: 2028-07-19, for 48 months, EMI 602 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",447,1290,V4074,P2016
"Contract 448: Lease of Vehicle V4038 under Product P2022 with Lease Start Date: 2025-07-15, Lease Expiry Date: 2026-07-10, for 12 months, EMI 405 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",448,2636,V4038,P2022
"Contract 449: Lease of Vehicle V4020 under Product P2045 with Lease Start Date: 2025-03-29, Lease Expiry Date: 2028-03-13, for 36 months, EMI 410 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",449,4378,V4020,P2045
"Contract 450: Lease of Vehicle V4028 under Product P2013 with Lease Start Date: 2024-11-18, Lease Expiry Date: 2026-11-08, for 24 months, EMI 911 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",450,1398,V4028,P2013
"Contract 451: Lease of Vehicle V4052 under Product P2015 with Lease Start Date: 2024-08-15, Lease Expiry Date: 2028-07-25, for 48 months, EMI 323 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",451,4260,V4052,P2015
"Contract 452: Lease of Vehicle V4044 under Product P2001 with Lease Start Date: 2023-10-08, Lease Expiry Date: 2025-09-27, for 24 months, EMI 608 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",452,3484,V4044,P2001
"Contract 453: Lease of Vehicle V4044 under Product P2016 with Lease Start Date: 2023-09-25, Lease Expiry Date: 2025-09-14, for 24 months, EMI 877 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",453,1405,V4044,P2016
"Contract 454: Lease of Vehicle V4056 under Product P2018 with Lease Start Date: 2025-08-04, Lease Expiry Date: 2027-07-25, for 24 months, EMI 311 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",454,2131,V4056,P2018
"Contract 455: Lease of Vehicle V4001 under Product P2040 with Lease Start Date: 2023-09-02, Lease Expiry Date: 2026-08-17, for 36 months, EMI 962 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",455,1182,V4001,P2040
"Contract 456: Lease of Vehicle V4026 under Product P2035 with Lease Start Date: 2023-11-13, Lease Expiry Date: 2024-11-07, for 12 months, EMI 954 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",456,1290,V4026,P2035
"Contract 457: Lease of Vehicle V4092 under Product P2007 with Lease Start Date: 2024-07-01, Lease Expiry Date: 2028-06-10, for 48 months, EMI 982 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",457,3641,V4092,P2007
"Contract 458: Lease of Vehicle V4040 under Product P2015 with Lease Start Date: 2023-11-05, Lease Expiry Date: 2027-10-15, for 48 months, EMI 521 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",458,1723,V4040,P2015
"Contract 459: Lease of Vehicle V4012 under Product P2009 with Lease Start Date: 2023-09-30, Lease Expiry Date: 2026-09-14, for 36 months, EMI 969 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",459,4399,V4012,P2009
"Contract 460: Lease of Vehicle V4075 under Product P2020 with Lease Start Date: 2025-05-31, Lease Expiry Date: 2027-05-21, for 24 months, EMI 499 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",460,2255,V4075,P2020
"Contract 461: Lease of Vehicle V4008 under Product P2014 with Lease Start Date: 2025-06-12, Lease Expiry Date: 2027-06-02, for 24 months, EMI 488 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",461,1206,V4008,P2014
"Contract 462: Lease of Vehicle V4061 under Product P2046 with Lease Start Date: 2024-05-02, Lease Expiry Date: 2026-04-22, for 24 months, EMI 606 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",462,3062,V4061,P2046
"Contract 463: Lease of Vehicle V4032 under Product P2039 with Lease Start Date: 2024-04-26, Lease Expiry Date: 2025-04-21, for 12 months, EMI 909 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",463,2118,V4032,P2039
"Contract 464: Lease of Vehicle V4043 under Product P2011 with Lease Start Date: 2024-02-04, Lease Expiry Date: 2026-01-24, for 24 months, EMI 343 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",464,2743,V4043,P2011
"Contract 465: Lease of Vehicle V4046 under Product P2030 with Lease Start Date: 2025-02-01, Lease Expiry Date: 2029-01-11, for 48 months, EMI 375 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",465,1977,V4046,P2030
"Contract 466: Lease of Vehicle V4078 under Product P2006 with Lease Start Date: 2024-04-29, Lease Expiry Date: 2028-04-08, for 48 months, EMI 304 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",466,2861,V4078,P2006
"Contract 467: Lease of Vehicle V4039 under Product P2039 with Lease Start Date: 2024-08-31, Lease Expiry Date: 2026-08-21, for 24 months, EMI 494 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",467,2436,V4039,P2039
"Contract 468: Lease of Vehicle V4044 under Product P2003 with Lease Start Date: 2024-01-21, Lease Expiry Date: 2027-01-05, for 36 months, EMI 323 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",468,1877,V4044,P2003
"Contract 469: Lease of Vehicle V4011 under Product P2048 with Lease Start Date: 2025-02-24, Lease Expiry Date: 2027-02-14, for 24 months, EMI 715 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",469,3470,V4011,P2048
"Contract 470: Lease of Vehicle V4016 under Product P2018 with Lease Start Date: 2025-03-14, Lease Expiry Date: 2026-03-09, for 12 months, EMI 983 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",470,1423,V4016,P2018
"Contract 471: Lease of Vehicle V4085 under Product P2047 with Lease Start Date: 2024-03-30, Lease Expiry Date: 2026-03-20, for 24 months, EMI 440 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",471,1372,V4085,P2047
"Contract 472: Lease of Vehicle V4006 under Product P2012 with Lease Start Date: 2024-08-31, Lease Expiry Date: 2027-08-16, for 36 months, EMI 356 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",472,1080,V4006,P2012
"Contract 473: Lease of Vehicle V4028 under Product P2027 with Lease Start Date: 2023-10-26, Lease Expiry Date: 2025-10-15, for 24 months, EMI 729 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",473,4294,V4028,P2027
"Contract 474: Lease of Vehicle V4037 under Product P2013 with Lease Start Date: 2023-10-26, Lease Expiry Date: 2024-10-20, for 12 months, EMI 515 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",474,4704,V4037,P2013
"Contract 475: Lease of Vehicle V4080 under Product P2024 with Lease Start Date: 2024-06-30, Lease Expiry Date: 2028-06-09, for 48 months, EMI 912 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",475,1014,V4080,P2024
"Contract 476: Lease of Vehicle V4087 under Product P2009 with Lease Start Date: 2024-01-17, Lease Expiry Date: 2027-01-01, for 36 months, EMI 952 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",476,2978,V4087,P2009
"Contract 477: Lease of Vehicle V4020 under Product P2022 with Lease Start Date: 2024-08-17, Lease Expiry Date: 2026-08-07, for 24 months, EMI 354 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",477,2649,V4020,P2022
"Contract 478: Lease of Vehicle V4001 under Product P2037 with Lease Start Date: 2024-10-04, Lease Expiry Date: 2025-09-29, for 12 months, EMI 512 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",478,1020,V4001,P2037
"Contract 479: Lease of Vehicle V4038 under Product P2036 with Lease Start Date: 2024-05-03, Lease Expiry Date: 2025-04-28, for 12 months, EMI 816 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",479,1543,V4038,P2036
"Contract 480: Lease of Vehicle V4098 under Product P2042 with Lease Start Date: 2025-04-20, Lease Expiry Date: 2027-04-10, for 24 months, EMI 802 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",480,1697,V4098,P2042
"Contract 481: Lease of Vehicle V4067 under Product P2011 with Lease Start Date: 2025-06-19, Lease Expiry Date: 2027-06-09, for 24 months, EMI 710 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",481,1124,V4067,P2011
"Contract 482: Lease of Vehicle V4070 under Product P2039 with Lease Start Date: 2024-01-17, Lease Expiry Date: 2025-01-11, for 12 months, EMI 751 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",482,1227,V4070,P2039
"Contract 483: Lease of Vehicle V4029 under Product P2050 with Lease Start Date: 2023-10-27, Lease Expiry Date: 2026-10-11, for 36 months, EMI 831 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",483,1405,V4029,P2050
"Contract 484: Lease of Vehicle V4021 under Product P2002 with Lease Start Date: 2025-01-22, Lease Expiry Date: 2026-01-17, for 12 months, EMI 519 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",484,1152,V4021,P2002
"Contract 485: Lease of Vehicle V4026 under Product P2016 with Lease Start Date: 2024-09-04, Lease Expiry Date: 2028-08-14, for 48 months, EMI 387 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",485,1649,V4026,P2016
"Contract 486: Lease of Vehicle V4030 under Product P2023 with Lease Start Date: 2024-04-01, Lease Expiry Date: 2027-03-17, for 36 months, EMI 707 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",486,2015,V4030,P2023
"Contract 487: Lease of Vehicle V4096 under Product P2024 with Lease Start Date: 2023-10-07, Lease Expiry Date: 2024-10-01, for 12 months, EMI 401 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",487,1619,V4096,P2024
"Contract 488: Lease of Vehicle V4001 under Product P2004 with Lease Start Date: 2024-10-01, Lease Expiry Date: 2025-09-26, for 12 months, EMI 690 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",488,1701,V4001,P2004
"Contract 489: Lease of Vehicle V4085 under Product P2045 with Lease Start Date: 2024-10-08, Lease Expiry Date: 2025-10-03, for 12 months, EMI 580 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",489,1334,V4085,P2045
"Contract 490: Lease of Vehicle V4075 under Product P2027 with Lease Start Date: 2024-03-22, Lease Expiry Date: 2028-03-01, for 48 months, EMI 831 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",490,1333,V4075,P2027
"Contract 491: Lease of Vehicle V4057 under Product P2043 with Lease Start Date: 2025-04-12, Lease Expiry Date: 2026-04-07, for 12 months, EMI 778 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",491,4296,V4057,P2043
"Contract 492: Lease of Vehicle V4038 under Product P2004 with Lease Start Date: 2025-01-16, Lease Expiry Date: 2028-12-26, for 48 months, EMI 545 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: yes",492,1255,V4038,P2004
"Contract 493: Lease of Vehicle V4099 under Product P2016 with Lease Start Date: 2024-01-02, Lease Expiry Date: 2024-12-27, for 12 months, EMI 359 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",493,3006,V4099,P2016
"Contract 494: Lease of Vehicle V4043 under Product P2018 with Lease Start Date: 2024-12-22, Lease Expiry Date: 2027-12-07, for 36 months, EMI 886 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",494,4360,V4043,P2018
"Contract 495: Lease of Vehicle V4004 under Product P2024 with Lease Start Date: 2024-06-02, Lease Expiry Date: 2026-05-23, for 24 months, EMI 680 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",495,1834,V4004,P2024
"Contract 496: Lease of Vehicle V4061 under Product P2046 with Lease Start Date: 2025-02-13, Lease Expiry Date: 2029-01-23, for 48 months, EMI 685 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",496,2437,V4061,P2046
"Contract 497: Lease of Vehicle V4044 under Product P2016 with Lease Start Date: 2024-09-22, Lease Expiry Date: 2027-09-07, for 36 months, EMI 901 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: yes",497,1682,V4044,P2016
"Contract 498: Lease of Vehicle V4002 under Product P2032 with Lease Start Date: 2025-05-06, Lease Expiry Date: 2029-04-15, for 48 months, EMI 990 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",498,1029,V4002,P2032
"Contract 499: Lease of Vehicle V4055 under Product P2009 with Lease Start Date: 2025-05-13, Lease Expiry Date: 2029-04-22, for 48 months, EMI 856 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",499,1356,V4055,P2009
"Contract 500: Lease of Vehicle V4096 under Product P2009 with Lease Start Date: 2024-11-15, Lease Expiry Date: 2026-11-05, for 24 months, EMI 596 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",500,1152,V4096,P2009
